question,answer,normalized_aliases,accurate_judgement,logits
Which other flag was raised on Mount Everest alongside the flags of Great Britain and Nepal by Hillary and Tensing in 1953?," United Nations
","['united nations fighting forces', 'united nations organisation', 'un', 'united nations publications', 'verenigde naties', 'un org', 'united nations', 'organizacion de las naciones unidas', 'оон', 'united nations organization', 'it s your world', 'united nation organization', 'организация объединённых наций', 'organización de las naciones unidas', 'united nations funding', 'security council criticism', 'u n', 'united nationsn', 'un elections and appointments', 'un inaction on genocide and human rights', 'united nation', 'nations unies', 'organisation des nations unies']",Correct,"[[0.5954925417900085, 0.40450742840766907]]"
The Order of the British Empire was founded by which monarch?," George V
","['george v of great britain and ireland', 'king george v of great britain', 'king george fifth', 'king george v s silver jubilee', 'george v of england', 'king george v of united kingdom', 'king george v', 'george v of britain', 'george v emperor', 'george v emperor of india', 'george 5', 'king george v of england', 'coronation of king george v', 'duke of cornwall and york', 'george v', 'george v of uk', 'cultural depictions of george v of united kingdom', 'george fifth', 'george v of scotland', 'george frederick ernest albert', 'george v king of great britain', 'george v of great britain', 'george v of united kingdom']",Correct,"[[0.8098781704902649, 0.1901218295097351]]"
What is the name of the stick used by a conductor to control an orchestra?," Baton
","['baton', 'batons', 'baton cantoral', 'baton disambiguation']",Correct,"[[0.936051607131958, 0.06394842267036438]]"
Who is Norman Cook better known as?," Fatboy Slim
","['bondi beach new years eve 06', 'quentin leo cook', 'greatest hits remixed', 'bpa', 'fat boy slim', 'greatest hits – remixed', 'norman cook', 'fatboy slim', 'slimboy fat', 'brighton port authority', 'fatboyslim', 'quentin norman cook', 'signature series volume 1', 'mighty dub katz']",Correct,"[[0.8860265612602234, 0.1139734610915184]]"
"""Whose 1923 essay """"Mr. Bennett and Mrs. Brown"""" attacked the literary realism of Arnold Bennett?"""," Virginia Woolf
","['virginia woolfe', 'death of moth', 'adeline virginia woolf', 'woolf virginia stephen', 'virgin woolf', 'adeline virginia stephen', 'virginia stephen', 'common reader woolf book', 'virginia wolfe', 'virginia woolf', 'adeline virginia stephen woolf', 'virginia stephen woolf', 'woolf va stephen']",Correct,"[[0.8128673434257507, 0.18713268637657166]]"
Which composer wrote the opera 'A Midsummer Nights Dream' based on Shakespeare's play?," Benjamin Britten
","['benjamin baron britten', 'baron britten', 'benjamin britten', 'benjamin britain', 'edward benjamin britten', 'baron britten of aldeburgh', 'britten', 'benjamin britten 1st baron britten', 'benjamen britten', 'e b britten', 'ballets by benjamin britten', 'benjamin britten baron britten', 'edward benjamin britten baron britten', 'britten benjamin baron', 'britten benjamin', 'lord britten', 'edward benjamin britten baron britten om ch']",Correct,"[[0.8370879292488098, 0.1629120260477066]]"
What is the full name of the Mormon Church?," Church of Jesus Christ of Latter-day Saints
","['church of christ latter day saints', 'latter day saints church of christ', 'church of jesus christ of latter day saints', 'church of christ of latter day saints', 'latter day saint church', 'latter day saints church', 'latter day saint church of christ', 'church of latter day saint', 'lds church of christ', 'church of christ mormonism', 'church of latter day saints', 'church of christ latter day saint']",Incorrect,"[[0.8316905498504639, 0.16830943524837494]]"
"Hephaestion was the very close, personal friend & companion of which King?"," Alexander the Great
","['great alexander', 'alexander iii of macedon', 'μέγας ἀλέξανδρος', 'sikandar mahan', 'letter to darius ii', 'letter to darius iii', 'alexandrian empire', 'alexander great', 'aleksander great', 'sikunder', 'iskandar zulkarnain', 'aleksandar ī hrōmāyīg', 'alexander magnus', 'alexandrian era', 'aléxandros ho mégas', 'alexnader great', 'alexander of macedonia', 'alex great', 'alexanderthegreat', 'iskander accursed', 'αλέξανδρος ο μέγας', 'megas aleksandros', 'alexander graet', 'alexandros iii of macedon', 'ἀλέξανδρος ὁ μέγας', 'alexandros great', 'sikandar e azam', 'alexandrian period', 'alexander macedonian']",Correct,"[[0.8494724035263062, 0.15052764117717743]]"
"Brothers Barry, Robin, and Maurice (before his untimely death on Jan 12, 2003) Gibbs were better known as what band, who hit their peak during the disco era?"," Bee Gees
","['bee gee', 'throw penny', 'b gibb r gibb m gibb', 'b g s', 'barry robin maurice gibb', 'brothers gibb', 'bee gees', 'beegees', 'b gs']",Correct,"[[0.8006919622421265, 0.19930799305438995]]"
What title is earned by a Moslem who learns the entire Koran?," Hafez
","['حافظ', 'hafiz disambiguation', 'hāfiz', 'hafiz', 'hafis', 'hafidh']",Incorrect,"[[0.8227594494819641, 0.1772405207157135]]"
"In the 1968 film, 'The Lion In Winter', if Peter O'Toole was Henry II, who was Eleanor of Aquitaine?"," Katherine Hepburn
","['katherine hepburn', 'ogden smith ludlow', 'katharine hepburn', 'kate hepburn', 'tom hepburn', 'katharine houghton hepburn', 'ludlow ogden smith', 'catherine hepburn', 'kathryn hepburn', 'hepburn katharine']",Correct,"[[0.8661325573921204, 0.13386750221252441]]"
What country became independent from Pakistan in 1971?," Bangladesh
","['gônoprojatontri bangladesh', 'bengladesh', 'peoples republic of bangladesh', 'bengali republic', 'b desh', 'bengaledesh', 'bengaldesh', 'people s republic of bangladesh', 'bangladesh', 'bangla desh', 'bangladash', 'গনপ্রজাতন্ত্রী বাংলােদশ', 'bangaldesh', 'biodiversity in bangladesh', 'বাংলাদেশ', 'iso 3166 1 bd', 'gana praja tantri bangladesh', 'bangladesxo', 'gônôprôjatôntri bangladesh', 'bangladeish', 'bangaladesh', 'bengali people s republic', 'bdesh', 'bngl', 'republic of bangladesh', 'bangledesh', 'blangadesh']",Correct,"[[0.9286680221557617, 0.07133200019598007]]"
What is the name of the wind that brings heavy seasonal rain to Southern Asia," Monsoon
","['southwest monsoons', 'south asian monsoon', 'south western summer monsoon', 'monzoon', 'monsoons', 'monsoon', 'mausin', 'southwestern summer monsoons', 'southwest monsoon in india', 'southwestern monsoons', 'south west summer monsoons', 'southwest summer monsoon', 'monsoon climate', 'montion', 'monsoon rains', 'monsoonal', 'southwestern summer monsoon', 'north east monsoon', 'south west monsoon', 'south west summer monsoon', 'african monsoon', 'southwest summer monsoons', 'south western monsoons', 'south western summer monsoons', 'southwestern monsoon', 'summer monsoon', 'southwest monsoon', 'south western monsoon', 'west african monsoon', 'south west monsoons', 'northeast monsoon']",Correct,"[[0.907312273979187, 0.09268778562545776]]"
"In astronomy, what is the word applied to the alignment of three or more celestial bodies in the same gravitational system along a straight line?"," Syzygy
","['sygyzy', 'syzygy disambiguation', 'syzygy']",Correct,"[[0.8624675869941711, 0.13753248751163483]]"
How many chambers does a giraffe have in its stomach?,"4
","['four', '4']",Correct,"[[0.7170118689537048, 0.28298813104629517]]"
Which national football team is nicknamed ‘Bafana Bafana’?," South Africa
","['zuidafrika', 'azania south africa', 'south africans', 'zuid africa', 'suid africa', 'afrique du sud', 'saffa', 'south africa s', 'third republic south africa', 'ningizimu afrika', 'sou frica', 'iso 3166 1 za', 'soufrica', 'capital of south africa', 's afr', 'seth efrika', 'zuid afrika', 'suid afrika', 'south africaà', 's africa', 'republic of south africa', 'rep of south africa', 'south african', 'beloved country', 'south africa', 'southafrica', 'mzansi', 'republiek van suid afrika']",Correct,"[[0.9108630418777466, 0.08913693577051163]]"
Nathan Bedford Forrest was the original leader of which American organisation?,"1st Ku Klux Klan
","['kkk', 'koo klux klan', 'cu clux clan', 'exalted cyclops', 'klanton', 'invisible empire of south', 'knights of ku klux klan', 'klansmen', 'bryan prince', 'knights of kkk', 'notable ku klux klan members in national politics', 'supreme kingdom', 'knight s party', 'klu klux klan', 'ku klux clan', 'k k k', 'second kkk', 'ayak', 'ku klux klan', 'knights militant', 'clu clux clan', '33 5', 'kukluxklan', 'klan', 'klansman', 'klan national organization', 'klans', 'grand kleagle', 'ku kluxer', 'knights party', 'ku kluxism']",Incorrect,"[[0.6150878667831421, 0.3849121630191803]]"
What was Somerset Maugham's first Christian name?," William
","['anthem of netherlands', 'wilhelmus van nassouwe', 'wilhelmus van nassauwe', 'oldest anthem', 'national anthem of holland', 'netherlands national anthem', 'william', 'dutch anthem', 'dutch national anthem', 'wilhelmus', 'national anthem of netherlands', 'het wilhelmus']",Correct,"[[0.8250265121459961, 0.17497345805168152]]"
What is another word for jet lag?," Time lag
","['travel fatigue', 'desynchronosis', 'jet lag syndrome', 'jet lag', 'jet leg', 'jetlag', 'circadian dysrhythmia']",Incorrect,"[[0.4253665506839752, 0.5746335387229919]]"
On which scale is the intensity of an earthquake measured?,"1-10
","['modified mercalli intensity scale', 'mercalli intensity scale', 'mercalli intensity', 'mercali scale', 'modified mercalli ten', 'mercalli cancani scale', 'modified mercalli intensity', 'mercalli', 'mercalli cancani sieberg', 'mercalli scale', 'mercalli cancani sieberg scale', 'modified mercalli scale', 'modified mercali scale']",Incorrect,"[[0.5888891220092773, 0.41111084818840027]]"
Viti Levu is the largest of which group of islands?," Fiji
","['fiji disambiguation', 'fiji']",Correct,"[[0.8615382313728333, 0.13846179842948914]]"
Lou Reed was the lead singer with which group?," Velvet Underground
",['velvet underground'],Correct,"[[0.9202179908752441, 0.07978201657533646]]"
What was the most common password used online in 2012?,"123456
","['computer password', 'nay word', 'password computers', 'watchword', 'static password', 'password', 'account security', 'passw0rd', 'contraseña', 'graphical password', 'pasword', 'passwords', 'change password', 'graphical passwords', 'secret password', 'pass word', 'passcode']",Incorrect,"[[0.8656789064407349, 0.13432104885578156]]"
Which actress played Mrs Overall in Acorn Antiques?," Patricia Greene
","['julie mary walters', 'julie walters', 'julia walters', 'julia m walters', 'julia mary walters']",Incorrect,"[[0.5973730087280273, 0.40262696146965027]]"
"Which vehicle maker has marketed models called Corolla, Corona, Celica and Camry?"," Toyota
","['toyota motors manufacturing', 'toyota motor philippines', 'toyota motors philippines', 'toyopet', 'toyota central r d labs', 'toyota motors', 'toyota motor manufacturing u s inc', 'toyota motor corporation', 'toyota corolla store', 'toyota automobile', 'toyota company', 'toyota jidosha kabushiki gaisha', 'toyota motor corp', 'toyta', 'toyopet store', 'toyota jidousha kabushiki gaisha', 'www toyota com', 'toyota corporation', 'toyota 58 79 timeline', 'toyotas', 'wins for toyota — safety group', 'トヨタ自動車株式会社', 'toyota motor', 'toyota store', 'トヨタ', 'toyota netz', 'toyota', 'toyotathon', 'toyota cars', 'toyota 89cv', 'toyota vista store', 'toyota motor company', 'zeronise', 'toyota automobile collectibles', 'toyota com']",Correct,"[[0.9431384205818176, 0.05686154589056969]]"
"Besides chocolate, what is the main flavor of Nutella?"," Hazelnuts
","['hazelnuts', 'hazlenut', 'hazelnut', 'hazlenuts', 'cobnuts', 'cob nut', 'hazel nuts', 'hazelnut oil', 'hazel nut', 'hazelnut tree', 'cobnut']",Correct,"[[0.7892336845397949, 0.21076631546020508]]"
Who played gay rights activist and politician Harvey Milk in the 2008 film ‘Milk’?," Sean Penn
","['crazy for storm', 'sean justin penn', 'shon pen', 'comedian 2014 film', 'crazy for storm film', 'sean penn', 'list of awards and nominations received by sean penn', 'sean pen', 'shon pan']",Correct,"[[0.9437636137008667, 0.05623634159564972]]"
What C is a name given to someone who makes or sells candles?," Candle-maker
","['chandler disambiguation', 'chandler place', 'chandler']",Incorrect,"[[0.6279512047767639, 0.3720487952232361]]"
Auditory refers to which of the senses?," Hearing
","['hearing protectors', 'hearing', 'ear protective device', 'audioception', 'sense of hearing', 'hear', 'hearing protection', 'art of listenning', 'aural', 'hearing sense', 'hearing physiology', 'auditory perception', 'ear protective devices', 'hearer', 'ear protection device', 'auditive perception', 'auditory sense', 'hearing human', 'human hearing']",Correct,"[[0.9260365962982178, 0.07396337389945984]]"
A heitiki would normally be worn round which part of the body?," Neck
","['neck', 'human neck', 'necke', 'collum anatomy', 'nuchal']",Correct,"[[0.6495786309242249, 0.35042136907577515]]"
"""""""The hills are bare now and Autumn leaves lie thick and still"""" are the opening lyrics to the second verse of which famous song?"""," The Sound Of Silence
","['flouer o scotland', 'o flower of scotland', 'flower of scotland']",Incorrect,"[[0.666279673576355, 0.333720326423645]]"
