question,answer,normalized_aliases,accurate_judgement,logits
The letters C and S in the Turkish alphabet feature which diacritical mark?,"˙
","['cedilla', 'ɛ̧', '¸¸', '¸', 'cedille', 'ņ', 'i̧', 'y̧', 't cedilla', 'ļ', 'u̧', 'o̧', 'ɔ̧', 'm̧', 'ȩ', 'ţ', 'ģ', 'ʊ̧', 'ʃ̧', 'þ̧', 'x̧', 'ḩ', 'ŗ', 'cerilla', 'cedilha', 'cédille', 'çedilla', 'ķ', 's', 'ə̧', '̧']",Incorrect,"[[0.5409238934516907, 0.4590761363506317]]"
What is the name of the girlfriend of the cartoon character Yogi Bear ?," Cindy Bear
","['cindy disambiguation', 'cindy']",Incorrect,"[[0.8568122982978821, 0.14318770170211792]]"
"Lake Titicaca is on the border between two countries, name one of them"," Peru
",['peru and bolivia'],Incorrect,"[[0.8289388418197632, 0.1710612028837204]]"
"""Who composed a set of 30 variations for the harpsichord which he named the """"Goldberg Variations""""?"""," Johann Sebastian Bach
","['j bach', 'bach j s', 'johann sebatian bach', 'johnann sebastian bach', 'johann sebastian bach biography', 'j s back', 'bach', 'johannsebastianbach', 'johann s bach', 'johann shebastian bach', 'johann sebastian bach', 'j s bach', 'john sebastian bach', 'story of bach', 'juan sebastián bach', 'johan sebastian bach', 'vocal music bach', 'js bach', 'johannes sebastian bach', 'bach johann sebastian', 'j s b', 'johann sebsatian', 'bach s']",Correct,"[[0.9648551344871521, 0.03514484688639641]]"
If a piece of music is described as 'adagio' how should it be played?," Slowly
",['slowly'],Correct,"[[0.8587185740470886, 0.14128141105175018]]"
What's the name for a penguin's breeding ground?," rookery
","['rookeries', 'rookery']",Correct,"[[0.8469578623771667, 0.15304215252399445]]"
"Which river runs through the city of Paris, France?"," Seine
","['seine', 'la seine', 'seine river', 'seine valley', 'river seine', 'banks of seine']",Correct,"[[0.9761291742324829, 0.023870835080742836]]"
Narendra Modi became prime minister of which country in May 2014?," India
","['భారత గణతంత్ర రాజ్యము', 'భారత రిపబ్లిక్', 'bhārtiya prajāsattāk', 'republic of india', 'ভারত', 'hindio', 'ਭਾਰਤ ਗਣਤੰਤਰ', 'भारतीय प्रजासत्ताक', 'ભારતીય ગણતંત્ર', 'indea', 'ভারত গণরাজ্য', 'இந்தியக் குடியரசு', 'india country', 'les indes', 'هندستانڀارت،', 'etymology of india', 'भारतमहाराज्यम्', 'india', 'جمہوٗرِیت بًارت', 'भारतीय गणराज्याच्या', 'ভারতরাষ্টৃ', 'india s', 'ভারতীয় প্রজাতন্ত্র', 'ഭാരത മഹാരാജ്യം', 'bhārat gaṇarājya', 'ভাৰত গণৰাজ্য', 'ଭାରତ ଗଣରାଜ୍ଯ', 'இந்திய', 'जुम्हूरियत भारत', 'union of india', 'hindistan', 'indya', 'bhart', 'iso 3166 1 in', 'bharat ganrajya', 'भारत गणराज्य', 'indian republic', 'ಭಾರತ ಗಣರಾಜ್ಯ', 'indian state', 'جمہوریہ بھارت', 'iso 3166 1 alpha 3 ind']",Correct,"[[0.9732407331466675, 0.026759283617138863]]"
An Arundel Tomb; the inspiration for Philip Larkin's poem of the same name is in which English cathedral?," York Minster
","['chichester conservation area', 'cofejs', 'chichester', 'chichester festivities', 'chichester sussex', 'kingsham primary school', 'central c of e junior school', 'chichester west sussex', 'chichester england', 'chichester city']",Incorrect,"[[0.7759445905685425, 0.2240554541349411]]"
"Which river flows over High Force Waterfall, one of the highest in England?"," River Tees
","['tees river', 'tees', 'river tees']",Correct,"[[0.8568122982978821, 0.14318770170211792]]"
The 1992 Summer Olympic Games were hosted by which European country?," Spain
","['el reino de españa', 'iso 3166 1 es', 'kingdom of spains', 'reino de espana', 'regne d espanha', 'espagna', 'mountains of spain', 'kingdom of spain', 'name of spain', 'etymology of spain', 'regne d espanya', 'spanish kingdom', 'espainiako erresuma', 'reino de españa', 'espanya', 'espańa', 'spanish society', 'islands of spain', 'spain', 'spane', 'espainia', 'españa', 'espana', 'el reino de espana']",Correct,"[[0.9304582476615906, 0.06954174488782883]]"
What precious stones are found in the Namib desert of Africa," Diamonds
","['4 c s of diamonds', 'polished diamond', '4 c s of diamond grading', 'industrial diamonds', 'type ii diamond', 'mitre crozier applique', 'diamond powder', 'diamonds', 'industrial diamond', 'diamond', 'diamond industry', 'daimonds', 'bortz', 'natural diamond', 'mitre crozier appliqué', 'impact diamonds', 'diamonad']",Correct,"[[0.8864204287528992, 0.11357958614826202]]"
The Robert Gordon University is located in which Scottish city?," Aberdeen
","['aiberdeen', 'aberdeen scottish city', 'aberdeen city council area', 'scotland aberdeen', 'aberdeen district', 'aberdeen scotland', 'mile end school', 'burgh of aberdeen', 'obar dheathain', 'aberdeen city police', 'city of aberdeen local government district grampian region', 'skene square primary school', 'un locode gbabd', 'kingsford primary school', 'retail in aberdeen', 'aberdeen city', 'city of aberdeen scotland', 'aberdeen', 'city of aberdeen', 'city of aberdeen council area', 'aberdonian']",Correct,"[[0.9824230670928955, 0.017576880753040314]]"
Gilbert Ryle's The Concept of Mind (1949) is a critique of the notion propounded by Descartes that the mind is distinct from the body. What phrase did Ryle famously use to describe his concept?," Ghost in the Machine
","['ghost in machine album', 'ghost in machine disambiguation', 'ghost in machine']",Correct,"[[0.7918210625648499, 0.20817893743515015]]"
Coeliac disease is an autoimmune disorder caused by a reaction to which substance?," Gluten
","['glutin', 'wheaten cornflour', 'glutinous', 'gluton', 'glutenous', 'gluten']",Correct,"[[0.930962085723877, 0.06903792917728424]]"
"On August 12, 1908, the first of over 15 million of what landmark automobile rolled off the assembly line?","1908 Ford Model T
","['ford t model', 'ford model t', 'ford t', 'model t ford', 't ford', 'fliver', 'model t', 'tin lizzie', 'tin lizzy', 't model']",Incorrect,"[[0.5195213556289673, 0.4804787039756775]]"
"Feb 28, 1993 saw the BATF attempt to raid the Waco, TX compound of what religious cult, sparking a 51 day standoff?"," Branch Davidians
","['branch seventh day adventists', 'branch davidian views on lord s supper', 'students of seven seals', 'branch dividians', 'shepherds rod', 'branch davidian seventh day adventists', 'branch davidians', 'branch dividian', 'branch dravidian', 'branch davidian views of lord s supper', 'branch davidian', 'branch seventh day adventist']",Correct,"[[0.8006919622421265, 0.19930799305438995]]"
"Name the monk, born a few years after the death of St. Cuthbert, whose great work was his 'Ecclesiastical History of England'?"," Bede
","['bede saint', 'venerable bede', 'bæda', 'bede of jarrow', 'beda venerabilis', 'bede', 'jarrow lecture', 'st bede venerable', 'beda magister', 'saint bede venerable', 'venerable saint bede', 'beda', 'st bede', 'bede venerable', 'saint bede']",Correct,"[[0.9775429368019104, 0.022457053884863853]]"
Mixing yellow and blue paint produces what color?," Green
","['greenishness', 'color green', '0 255 0', 'green color', 'green', 'rgb 0 255 0', 'avacado color', 'greenest', 'list of terms associated with color green', 'greenness', 'greenishly', 'colour green', 'pastel green', 'green colour']",Correct,"[[0.7057850360870361, 0.29421496391296387]]"
Who plays at Old Trafford?," Manchester United
","['manchester red devils', 'manc united', 'manchester united football club', 'newton heath l yr f c', 'donald love', 'manchester utd fc', 'f c man utd', 'manchester unted', 'newton heath lyr f c', 'manchester united f c', 'manchester united squad', 'manchester united football squad', 'fc man utd', 'manutd', 'manchester u', 'manu', 'mufc', 'manchester united fc', 'man yoo', 'manchester utd', 'manyoo', 'newton heath l yr fc', 'man united', 'kieran o hara', 'newton heath f c', 'manchester united plc', 'man u', 'manchester united', 'machester united', 'm u f c', 'man utd']",Correct,"[[0.869714617729187, 0.13028542697429657]]"
What creature is Equus africanus asinus?," Donkey
","['braying', 'ass animal', 'male donkey', 'mating donkeys', 'donkey', 'she ass', 'female donkey', 'donkeys', 'wild donkeys', 'jenny donkey', 'domestic donkey', 'equus asinus', 'she asses', 'equus africanus asinus', 'feral donkey', 'domestic ass', 'donkey meat']",Correct,"[[0.9092645049095154, 0.09073548763990402]]"
What animal went extinct around 2000 B.C. on Wrangel Island in Siberia?," Woolly mammoth
","['elephas pseudotherias', 'elephas mammonteus', 'mammuthus primigenius fraasi', 'woolly mammoth', 'yuri khudi', 'wooly mamoth', 'willy mammoth', 'woolly mammoths', 'yurj khudi', 'elephas primigenius', 'mammontelephas', 'mammonteus primigenius', 'mammuthus primigenius', 'wooly mammoths', 'mammoth recreation', 'elephas boreus', 'wooly mammoth', 'm primigenius', 'sea mammoth', 'dima mammoth mummy', 'tundra mammoth', 'mammuthus boreus']",Correct,"[[0.7704647779464722, 0.22953520715236664]]"
Which TV series co-starred Pauline Quirke and Warren Clarke as Faith and Brian Addis,"2 Point 4 Children
","['down to earth film', 'down to earth song', 'down to earth uk tv series', 'down to earth disambiguation', 'down to earth album', 'down to earth movie', 'down to earth tv series', 'down to earth']",Incorrect,"[[0.2925952970981598, 0.7074047327041626]]"
Which chemical element's name is taken from the Latin for flint?,"41 Silicon
","['silicon', 'silicon element', 'element 14', 'silicon s ranking', 'semiconducting silicon', 'silocon', 'zillifone', 'silicon compounds', 'silicon crystalization', 'silisium', 'biological silicon', 'siemens process', 'metallurgical grade silicon', 'silicium', 'refined silicon', 'silicis']",Incorrect,"[[0.2628418505191803, 0.7371581792831421]]"
Paul Metcalfe is the real name of which Gerry Anderson puppet character?,"6 Million Dollar Man
","['captain scarlet', 'captain scarlet disambiguation']",Incorrect,"[[0.09877260029315948, 0.9012274742126465]]"
"The Cliffs of Moher, Ireland's most visited tourist attraction, stand on the coast of which Irish county?"," Clare
","['clare at water tower', 'clare water tower', 'clare']",Correct,"[[0.929440438747406, 0.07055959850549698]]"
What breed of dog is most commonly associated with fire stations?," Dalmation
","['dalmatinac', 'dalis', 'dalmatiners', 'dalmatinacs', 'dahlmashun', 'dalmations', 'dalmatians', 'dalmatian', 'dalmatian disambiguation', 'dalmatiner', 'dalmation']",Correct,"[[0.622459352016449, 0.3775406777858734]]"
Which English county did Ian Botham join after leaving Somerset in 1987?," Durham
","['worcestershire england', 'wribbenhall', 'wigorn', 'county of worcester', 'worchestershire', 'worcs', 'worcestershire', 'worcestershire county']",Incorrect,"[[0.6370307803153992, 0.36296921968460083]]"
What was the name of Al Gore's documentary?," An Inconvenient Truth
","['inconvient truth', 'inconvienant truth', 'inconvenient truth', 'incovenient truth', 'inconvinient truth', 'inconvenient trut', 'inconvienent truth']",Correct,"[[0.9149009585380554, 0.08509904891252518]]"
Which major domestic trophy eluded Brian Clough as both player and manager?," FA Cup
","['fa cup with budweiser', 'england cup', 'english cup', 'fa cup player of month', 'fa cup trophy', 'fa challenge cup', 'england fa cup', 'football association challenge cup', 'fa cup sponsored by e on', 'f challenge cup', 'english football association challenge cup', 'f cup', 'fa cup']",Correct,"[[0.5448014140129089, 0.45519861578941345]]"
"In the film The Great Escape who played the character Ashley Pitt, Dispersal?"," James Coburn
",['david mccallum'],Incorrect,"[[0.8661325573921204, 0.13386750221252441]]"
What is the Turkish word for “lion”?," Aslan
","['aslan', 'tashlan', 'lion jesus']",Correct,"[[0.8333246111869812, 0.16667540371418]]"
What was the name of the character played by Christopher Lloyd in the Back to The Future series of films," Doc Brown
","['dr emmett l brown', 'emmett l brown', 'doctor emmett l 22doc 22 brown', 'emmet brown', 'emmit brown', 'doc emmett brown', 'dr emmett brown', 'doctor emmett brown', 'emmett 22doc 22 brown', 'emmett brown']",Incorrect,"[[0.9005298018455505, 0.09947021305561066]]"
What type of creature is a bitterling?," Fish
","['🐟', 'finfish', 'marine fish', 'fishes or fish', 'fisshes', 'sick fish', 'ichthyofauna', 'fishbones', 'fishes', 'inchthyic', 'fush', 'fish vs fishes', 'fishes versus fish', 'fish proteins', 'fish or fishes', 'fish', 'fish biology', 'piscines', 'ichthyoid', 'fin fish', 'fish versus fishes', 'ichthyes', 'fish venoms', 'pisces zoology', 'fish zoology']",Correct,"[[0.7025300860404968, 0.29746994376182556]]"
Which jazz musician had the forenames Leon Bismark?,"	Dizzy Gillespie
",['bix beiderbeck'],Incorrect,"[[0.4493926465511322, 0.5506073832511902]]"
"""Which pop musician wrote the music for the 1984 film """"The Killing Fields""""?"""," Mike Oldfield
","['roughwood arabians', 'oldfield music', 'fanny oldfield', 'michael gordon 22mike 22 oldfield', 'oldfield music overseas limited', 'oldfield music ltd', 'michael gordon oldfield', 'michael oldfield productions limited', 'oldfield music overseas', 'mikeoldfield com', 'oldfield music overseas ltd', 'mikeoldfield', 'mike oldfield', 'michael oldfield productions']",Correct,"[[0.6460136771202087, 0.35398629307746887]]"
What was the first element discovered in space (actually at the Sun)?,"1969: Helium
","['solid helium', 'helium ii', 'helium shortage', 'atcvet code qv03an03', 'two fluid model for helium', 'helium', 'helium gas', 'superfluid helium', 'element 2', 'atomic number 2', 'he element', 'balloon grade helium', 'inhaling helium', 'e939', 'atc code v03an03']",Incorrect,"[[0.15713685750961304, 0.842863142490387]]"
For his part in which 1953 film did Frank Sinatra receive a Best Supporting Actor Oscar?," Some Came Running
","['from here to eternity movie', 'fhte', 'robert e lee prewitt', 'from here to eternity']",Incorrect,"[[0.6261242032051086, 0.37387582659721375]]"
Viti Levu and Vanua Levu are the two major islands that make up which country?," Fiji
","['fidji', 'feejee', 'etymology of fiji', 'fijis', 'tourism in fiji', 'fidji islands', 'chikoba', 'pacific fiji', 'fiji islander', 'republic of fiji islands', 'cannibal isles', 'matanitu tugalala o viti', 'fiji', 'name of fiji', 'holidays in fiji', 'ripablik ăph phījī', 'fiji island', 'sovereign democratic republic of fiji', 'matanitu ko viti', 'fiji islands', 'fiji archipelago', 'iso 3166 1 fj', 'fiji s', 'republic of fiji', 'fijian islands']",Correct,"[[0.9433475732803345, 0.05665242299437523]]"
